user_id,item_id,recommend,posted year,sentiment_analysis
dotodev,570,True,2014,2.0
Failkills007,227480,True,2014,0.0
Failkills007,4000,True,2014,0.0
FairHeaven,230410,True,2015,1.0
FairHeaven,274940,True,2015,1.0
76561198066976901,233860,True,2013,2.0
CptBonnie,332800,True,2014,2.0
fall3n_archon,346110,False,2015,0.0
makemericaokagain,4000,True,2014,1.0
Mezlinthedrezzin,22320,True,2015,2.0
exton,346010,True,2015,0.0
76561198084316097,440,True,2015,1.0
CobaltK9,243470,False,2014,2.0
fantasmos,235760,True,2013,2.0
fantomexican,211400,True,2014,2.0
Fappymeals,417860,True,2015,2.0
farnellthedog,11610,True,2015,2.0
farsel,15320,True,2010,2.0
FashionPolice,72850,True,2014,1.0
Yippy_Fastfail,304930,True,2015,2.0
peacelandandbread,236390,True,2013,2.0
pushky,440,True,2014,2.0
76561198046378596,261030,True,2013,2.0
DONTQQ2MUCH,11020,True,2015,1.0
bonjarden,248820,True,2015,0.0
4301945,440,True,2013,0.0
BigBlack-Chicken,11360,True,2013,0.0
BigBlack-Chicken,203770,True,2015,0.0
YellaMella,212160,False,2014,2.0
YellaMella,440,True,2012,2.0
dr_crazy_mii,208090,False,2014,2.0
76561198028145019,388520,False,2015,0.0
76561198027754729,317620,True,2014,2.0
76561198027754729,570,False,2014,2.0
76561198027754729,72850,True,2012,2.0
santiagoivanov,224260,True,2014,2.0
santiagoivanov,99900,True,2014,2.0
FaZeWeaver,250760,True,2014,1.0
FaZeWeaver,550,True,2014,1.0
FaZeWeaver,383080,True,2015,1.0
76561198075741467,4700,True,2013,1.0
76561198056280925,10220,False,2015,2.0
76561198080962025,295110,True,2015,2.0
fedexplus,270170,False,2014,1.0
fedexplus,417860,True,2015,1.0
Avondale71,219740,True,2013,0.0
Avondale71,416640,True,2015,0.0
TheThirdHalf,289760,True,2014,2.0
TheThirdHalf,237870,False,2014,2.0
TheThirdHalf,224540,True,2014,2.0
TheThirdHalf,219830,True,2013,2.0
76561198064163195,221100,True,2014,2.0
76561198064163195,550,True,2012,2.0
feraldog,99810,True,2013,2.0
fereleth,239700,True,2013,2.0
fereleth,39800,True,2012,2.0
def10rd,17510,True,2011,2.0
76561198049802579,224480,True,2014,2.0
Feytico,440,True,2014,2.0
FictionDaddy,107410,True,2014,0.0
FictionDaddy,440,True,2014,0.0
76561198023738675,570,True,2014,2.0
76561198034779239,287450,False,2014,0.0
deagleone,730,True,2014,2.0
deagleone,235540,True,2015,2.0
76561198066206472,417860,True,2015,2.0
Figjam_Theory,219740,True,2014,1.0
76561197974804604,8930,True,2015,2.0
76561198077815717,300380,True,2014,1.0
76561198077815717,300380,True,2014,1.0
imactuallymlg,440,True,2014,2.0
76561198077992843,252490,True,2014,0.0
FinnMcCruel,273110,False,2015,2.0
FinnMcCruel,303390,True,2015,2.0
looongboy,239350,True,2014,0.0
looongboy,440,True,2014,0.0
looongboy,243870,False,2014,0.0
looongboy,209080,True,2014,0.0
Firdorn,219740,True,2014,2.0
ddoogg,440,True,2015,2.0
goddamnparticle,6060,True,2012,2.0
UnkleFisty,265890,True,2015,2.0
UnkleFisty,440,True,2014,2.0
76561198048348337,218620,True,2014,2.0
76561198048348337,10680,True,2014,2.0
76561198048348337,242760,True,2014,2.0
76561198048348337,345650,True,2015,2.0
76561198048348337,220,True,2014,2.0
76561198067182014,305620,True,2014,2.0
76561198067182014,304930,True,2014,2.0
76561198067182014,221100,False,2014,2.0
76561198067182014,224260,True,2014,2.0
25_Years_Since_Freddie,620,True,2015,2.0
25_Years_Since_Freddie,224480,True,2015,2.0
25_Years_Since_Freddie,252490,True,2015,2.0
25_Years_Since_Freddie,440,True,2015,2.0
25_Years_Since_Freddie,266840,True,2015,2.0
67samjosh,440,False,2015,2.0
faizauthar,208090,True,2014,2.0
fjlightning,107410,True,2014,2.0
76561198124399539,255710,True,2015,1.0
76561198075907724,244850,True,2014,2.0
drakeman1,730,True,2015,2.0
eggnot,440,True,2013,2.0
flamjongun,12100,True,2014,2.0
flamjongun,620,True,2014,2.0
FlameFireBlast,221910,True,2013,1.0
FlameFireBlast,299860,True,2014,1.0
flamerang,209650,True,2014,2.0
flamerang,730,True,2015,2.0
whyyoulookinguphere,310560,True,2015,1.0
76561198194386042,274190,True,2015,2.0
ThirtySixSermons,22320,True,2015,0.0
ThirtySixSermons,107410,True,2015,0.0
neonmotiontv,218620,True,2014,1.0
76561198091999396,271590,True,2015,2.0
pancakesss,72850,True,2014,2.0
pancakesss,221910,True,2014,2.0
flatwhite,34330,True,2015,2.0
flatwhite,440,False,2014,2.0
flatwhite,239820,True,2014,2.0
flatwhite,550,True,2012,2.0
76561198060883085,251060,True,2015,2.0
45514551,440,True,2014,1.0
76561198040974056,17410,True,2013,2.0
flourishx,345650,True,2015,2.0
shaco4life,300400,True,2015,0.0
shaco4life,259080,True,2015,0.0
KoitsumiTH,319630,True,2015,0.0
KoitsumiTH,261030,True,2014,0.0
FlukerKing_TH,550,True,2014,2.0
HybridDreams,105600,True,2014,2.0
76561198089611596,227940,False,2015,2.0
76561198092545952,440,True,2014,1.0
flynnyfire,212680,True,2014,0.0
fobbsy,50300,True,2013,2.0
76561198110520529,282070,True,2015,2.0
76561198110520529,200510,True,2015,2.0
76561198110520529,70400,True,2015,2.0
76561198110520529,35720,True,2015,2.0
76561198063278079,215280,True,2014,2.0
Forcky,570,True,2014,1.0
kungfungus,221380,True,2013,2.0
kungfungus,227940,True,2014,2.0
ForkkQ,31290,True,2014,2.0
VHC_Forseti,214770,True,2014,2.0
VHC_Forseti,207610,True,2013,2.0
VHC_Forseti,28050,True,2013,2.0
VHC_Forseti,55230,True,2013,2.0
FORTHMINGUTH,440,True,2013,2.0
ghoules,208090,True,2014,2.0
ghoules,236090,True,2014,2.0
ghoules,221640,True,2014,2.0
ghoules,440,True,2013,2.0
76561198072429924,221100,True,2014,2.0
76561198070949279,239800,True,2014,2.0
76561198079007617,320760,True,2015,2.0
foxmuldz,373180,True,2015,2.0
fpstheroamer,224540,False,2015,0.0
StandOffLion996,730,True,2015,2.0
StandOffLion996,261640,True,2015,2.0
france2544,570,True,2014,1.0
76561198086114745,236390,True,2015,1.0
76561198086114745,224540,True,2014,1.0
The_Pragmatist,241540,True,2013,2.0
SGTJRYAN,107410,True,2015,2.0
franklinhi,236370,False,2015,2.0
franklinhi,225260,False,2014,2.0
franklinhi,51100,True,2014,2.0
76561198033461390,730,True,2014,2.0
frannleman,6060,True,2015,2.0
frannleman,10180,True,2015,2.0
frannleman,268850,True,2015,2.0
Fredderf2,8870,True,2014,2.0
danielfredo,211820,True,2015,2.0
supersecreturlissupersecret,1250,True,2014,0.0
76561198001398677,204300,True,2013,2.0
freedomee,10500,True,2015,2.0
freedomee,298110,True,2015,2.0
andyalphate,730,True,2015,2.0
FlyingJewgong,271590,True,2015,2.0
MrCuddlesworth,57300,True,2013,0.0
TheOnlyTrueGamingGod,218230,True,2014,0.0
micropretzel,331470,True,2015,2.0
micropretzel,345650,True,2015,2.0
razarealm,365450,True,2015,2.0
razarealm,261640,True,2015,2.0
frikinik,107100,True,2014,2.0
frikinik,8980,True,2011,2.0
HailOfLead,33930,True,2014,2.0
FrodsTW,109600,True,2015,2.0
youdog12345,238960,True,2013,2.0
iFrolick,730,True,2015,2.0
iFrolick,440,True,2015,2.0
FroskTotallyNotAWeeb,233250,True,2015,2.0
FroskTotallyNotAWeeb,321580,True,2015,2.0
76561197969663913,109600,True,2013,0.0
76561198077799578,221380,True,2015,1.0
frostyassnow,243870,True,2014,1.0
ImWinKo,252490,True,2015,2.0
ImWinKo,730,True,2015,2.0
ImWinKo,107410,False,2015,2.0
sp77150,730,True,2015,2.0
76561198115944716,252490,True,2015,2.0
76561198043441689,354500,True,2015,2.0
76561198043441689,4000,True,2015,2.0
76561198043441689,730,True,2015,2.0
CasonAng,203140,True,2015,1.0
LJacobs,94400,True,2014,2.0
LJacobs,204060,True,2014,2.0
LJacobs,440,True,2013,2.0
Jeeeeeeeeees,38460,True,2013,2.0
Fudgemuncher,4000,True,2014,2.0
76561198045664231,237930,True,2014,1.0
657475591245,730,True,2014,2.0
funkyotc,289650,True,2014,2.0
mincast2,440,True,2014,1.0
n4afusionz,238460,True,2015,2.0
n4afusionz,218620,True,2014,2.0
fwal,4000,True,2014,0.0
land-of-ramon,570,True,2014,2.0
king_is_goat,230410,True,2015,2.0
gtrace,221640,True,2013,2.0
D_55,440,True,2015,2.0
TakaKyun,417860,True,2015,0.0
Gabbies_S,391540,True,2015,2.0
76561198059113058,550,True,2014,2.0
gabryus,369580,True,2015,1.0
Gadwall7,236390,True,2014,0.0
Gadwall7,42160,False,2014,0.0
Gadwall7,8930,True,2014,0.0
Cam521994,105600,True,2014,2.0
gaiyamato,289130,True,2015,0.0
gaiyamato,8930,True,2011,0.0
gaiyamato,1250,True,2011,0.0
gakonami-uram,292630,False,2015,1.0
galahz,730,True,2015,2.0
galaxymaster1,9900,True,2014,1.0
GalihRQ,440,True,2013,2.0
galoot,219640,True,2013,2.0
76561198074540604,440,True,2013,2.0
76561198045903394,391540,True,2015,2.0
aether7588,17390,True,2012,2.0
Abdull36,440,True,2013,1.0
76561198102093684,22380,True,2015,2.0
76561198102093684,500,True,2015,2.0
gamingftw123,12900,True,2013,2.0
bhajina,274190,False,2015,2.0
76561198054397103,48700,True,2014,2.0
76561198054397103,570,True,2014,2.0
76561198054397103,236390,True,2015,2.0
76561198054397103,10500,True,2014,2.0
BlahBlooBleeBlahBloo,42160,True,2014,2.0
BlahBlooBleeBlahBloo,51100,False,2014,2.0
decnics,4000,True,2014,2.0
76561198159513738,730,True,2015,2.0
Quazziemodo,255710,True,2015,2.0
76561198090082897,550,True,2015,1.0
shamboa-58,247140,True,2014,2.0
boynextdoor7354,304930,True,2015,1.0
u_r_faggot,49520,True,2014,1.0
76561198264322479,359550,True,2015,0.0
91169696969,207610,True,2013,2.0
76561198099183003,252490,True,2015,2.0
76561197979731785,252490,True,2014,1.0
76561198030388123,20570,True,2015,2.0
76561198030388123,105450,True,2014,2.0
luakbar,230410,True,2015,2.0
Gelo654,244850,True,2015,1.0
ShnishMan,261180,True,2014,2.0
ShnishMan,440,True,2014,2.0
ShnishMan,570,False,2014,2.0
Gemini_Tiw,250600,True,2014,2.0
Gemini_Tiw,108710,True,2012,2.0
Gemini_Tiw,630,True,2012,2.0
Gemini_Tiw,440,True,2012,2.0
76561198067142133,205100,True,2012,2.0
76561198024728550,226860,True,2015,2.0
76561198077183562,221100,True,2014,2.0
76561198077183562,205100,True,2014,2.0
bangs8,219890,True,2013,2.0
bangs8,440,True,2012,2.0
76561198083512264,346110,True,2015,2.0
goldenduckies,730,True,2015,1.0
goldenduckies,209650,False,2015,1.0
76561198027260537,4540,True,2015,2.0
9GAGADMINISTARATOR,218620,False,2015,2.0
76561198097699089,238430,True,2014,2.0
76561198096816694,570,True,2014,2.0
76561198052780455,730,True,2015,1.0
mc_razza,730,True,2013,2.0
GermanSoviet,236850,True,2014,2.0
76561198076232842,235540,True,2015,2.0
76561198066121929,4000,True,2014,0.0
76561198096045214,304930,True,2015,2.0
mine4yourself,266430,True,2014,2.0
mine4yourself,227300,True,2014,2.0
76561198158629846,730,True,2015,1.0
76561198070585472,339290,True,2015,1.0
ghostninj7a,49520,True,2015,1.0
76561198059533968,211420,True,2015,1.0
76561198017060194,50300,True,2013,2.0
ghoulneox,238320,True,2015,1.0
76561198045570132,33930,False,2014,2.0
171516,304930,True,2014,2.0
171516,230410,True,2013,2.0
76561198066582913,265930,True,2014,2.0
philgibs,252490,True,2014,2.0
76561198061236038,49520,True,2014,2.0
Giggle_Fart,17080,True,2014,1.0
Gilzero0,236390,False,2015,2.0
Gilzero0,440,True,2013,2.0
Porjate,221640,True,2013,1.0
Mitch_brawdogger,252950,True,2015,0.0
Mitch_brawdogger,311210,False,2015,0.0
76561198052513392,306550,True,2014,2.0
76561198067427048,377160,True,2015,0.0
76561198045706351,265930,True,2014,2.0
76561198045706351,440,True,2012,2.0
giraton,204300,True,2015,0.0
giraton,234000,False,2015,0.0
76561198079874637,313740,True,2015,2.0
glaze_evas,440,True,2014,1.0
glaze_evas,232090,True,2015,1.0
76561198051906675,218230,True,2013,2.0
76561198051906675,219640,True,2013,2.0
WeBarePandaBears,49520,True,2014,2.0
WeBarePandaBears,286340,True,2014,2.0
marchic,242920,True,2014,2.0
76561198084267209,208090,True,2014,1.0
76561198063871989,570,False,2015,0.0
76561198065695402,250600,True,2014,2.0
76561198048358239,2870,False,2013,1.0
76561198010436866,226960,False,2014,0.0
gobblerm8,271590,False,2015,1.0
KorosenseiGoD,109600,True,2013,2.0
76561197992622789,730,True,2015,2.0
76561198067835501,218620,True,2015,2.0
76561198067835501,730,True,2015,2.0
shannandoughtycsgo,730,True,2015,2.0
GoggerDoggles,238170,False,2014,0.0
MrEpicz,285920,False,2015,1.0
prayutzaa,218620,True,2015,1.0
goldghost,218620,False,2015,2.0
76561198073125241,440,True,2015,2.0
76561197971744536,301520,False,2015,0.0
cooldownxddd,48700,True,2015,2.0
cooldownxddd,261640,True,2015,2.0
76561198091173609,99900,True,2014,2.0
kiiro123,7670,True,2013,2.0
kiiro123,203160,True,2013,2.0
76561198075915471,8930,True,2015,2.0
Golden_Flame0,278460,True,2014,2.0
GoldiLoks,241600,True,2013,2.0
gongza8888,730,True,2014,2.0
76561198033081099,570,True,2014,1.0
goodbuscus,630,True,2014,2.0
76561198111206146,17410,False,2015,1.0
practicalmeme,440,True,2012,0.0
practicalmeme,249050,True,2015,0.0
goonmurry,570,True,2014,2.0
76561198088583840,22380,True,2014,2.0
fernandobeltran,250420,True,2014,1.0
fernandobeltran,7840,True,2013,1.0
fernandobeltran,241600,True,2013,1.0
fernandobeltran,109400,True,2013,1.0
76561198061847175,298110,True,2015,0.0
alyssawesome,207140,True,2015,2.0
Joanfortes,730,True,2014,2.0
Joanfortes,200710,True,2015,2.0
76561198066685404,550,True,2013,2.0
76561198078377030,440,True,2015,1.0
Gottheart,221260,True,2013,2.0
76561198075943492,304930,True,2014,1.0
andyman646,205100,False,2015,1.0
GLaddy1337,104900,False,2014,2.0
GLaddy1337,219150,True,2015,2.0
GLaddy1337,206190,True,2014,2.0
GLaddy1337,208650,True,2015,2.0
GLaddy1337,374570,True,2015,2.0
awfwfwfaefwfaw,24200,True,2014,1.0
76561198089811970,38700,True,2015,2.0
hermitcrabman2,22380,True,2014,2.0
76561198082084688,440,True,2014,2.0
Sansthespoopyskeleton,391540,True,2015,2.0
Sansthespoopyskeleton,214490,True,2014,2.0
Sansthespoopyskeleton,8190,True,2014,2.0
Sansthespoopyskeleton,72850,True,2013,2.0
pesterChum,4000,True,2014,2.0
pesterChum,65930,True,2014,2.0
76561198087845573,304930,True,2014,2.0
76561198071168480,346110,True,2015,2.0
GreeDLingYT,252490,True,2015,1.0
GreeDLingYT,440,True,2014,1.0
76561198089455336,248570,False,2015,2.0
76561198087943265,252950,True,2015,2.0
GreenTornadoe,250320,True,2015,2.0
76561198106068056,620,False,2015,0.0
76561198106068056,400,True,2015,0.0
green_crayonz,4000,True,2014,2.0
Griffsta,70000,True,2015,1.0
pearsonlikesdick,289130,True,2014,2.0
pearsonlikesdick,221640,True,2014,2.0
enricovdoliveira,252490,True,2014,1.0
deathreaperx,418340,True,2015,2.0
76561198091467967,570,True,2015,2.0
76561198072880562,113400,True,2014,2.0
76561198045402323,306830,False,2014,2.0
gryphon556,218620,True,2013,2.0
76561198047263762,49520,True,2013,2.0
76561198062692959,730,True,2013,2.0
76561198046476374,105600,True,2015,2.0
GuffPapp,243870,False,2015,0.0
Gui123Sparda,200260,True,2014,1.0
76561198084127598,224260,True,2014,2.0
guitarmageddon,236390,True,2014,2.0
76561198076946820,440,True,2014,2.0
Donaeman,292030,True,2015,2.0
Donaeman,377160,True,2015,2.0
gunman0007,40800,True,2011,2.0
gunman0007,4000,True,2011,2.0
GrotesqueGOD,730,True,2015,2.0
76561198082401956,218230,True,2014,2.0
76561198041217847,238320,True,2014,1.0
76561198041217847,221910,True,2014,1.0
76561198042359407,113200,True,2014,1.0
gwayne,329010,True,2014,2.0
gwayne,203770,True,2012,2.0
76561198050757560,369400,False,2015,0.0
HMPatu,261640,True,2014,0.0
HMPatu,237930,True,2014,0.0
HMPatu,200510,True,2014,0.0
HMPatu,289881,False,2014,0.0
reaperofsouls6482,8870,True,2014,2.0
tommy11,4000,True,2014,2.0
76561198083594288,4000,True,2013,2.0
76561198083594288,220200,True,2014,2.0
76561198051382516,440,True,2014,2.0
76561198043956328,730,True,2014,2.0
76561197969812413,630,True,2014,1.0
76561197969812413,211420,True,2014,1.0
76561197969812413,108710,True,2014,1.0
76561198082418196,265930,True,2014,2.0
76561198082418196,4000,True,2013,2.0
76561198050174957,211420,True,2015,1.0
BurgerStab,353270,True,2015,2.0
BurgerStab,351710,True,2015,2.0
76561198064849762,207140,True,2015,2.0
76561198061286579,251060,True,2014,2.0
76561198061286579,222750,True,2013,2.0
76561198061286579,58610,True,2013,2.0
asnnerd,201810,True,2014,0.0
asnnerd,440,True,2013,0.0
76561198038259170,239840,True,2014,2.0
imlilacandproud,730,True,2014,2.0
76561198084846677,218620,True,2014,2.0
76561198084846677,208090,True,2014,2.0
76561198084846677,440,True,2014,2.0
76561198047210840,200510,True,2015,2.0
76561198047210840,417860,True,2015,2.0
76561198047210840,211420,True,2015,2.0
munchies12,251990,True,2014,2.0
HadesXpress,570,True,2014,2.0
76561198086028360,550,True,2015,2.0
divienne,99900,True,2013,2.0
localgod,238960,True,2013,2.0
localgod,218230,True,2013,2.0
76561198066730781,49520,True,2014,0.0
76561198049556885,730,True,2014,2.0
76561198049556885,239220,True,2014,2.0
hanroo,232430,True,2013,2.0
76561198041283043,225080,True,2014,2.0
ad1h53mech,265930,True,2014,2.0
76561198080748313,50300,True,2015,2.0
76561198080748313,12210,False,2014,2.0
76561198080748313,107410,True,2014,2.0
76561198080748313,224260,True,2014,2.0
76561198080748313,221100,True,2013,2.0
76561198080748313,4000,True,2013,2.0
TheJuanAnd0nly,286040,True,2015,2.0
kinG_Jason7,105600,True,2015,2.0
76561198134680751,730,True,2015,2.0
MickeyDeez,218620,True,2014,2.0
NIPtoogood,620,True,2012,2.0
danny065,212180,True,2015,2.0
danny065,300,True,2012,2.0
76561198059187930,212800,True,2014,1.0
76561198059187930,17080,True,2013,1.0
76561198077109500,221910,True,2015,1.0
76561198096223608,218620,True,2014,2.0
76561198157987157,570,True,2015,2.0
Parappatherapperisbest,259080,True,2014,2.0
Parappatherapperisbest,391540,True,2015,2.0
Parappatherapperisbest,243470,True,2015,2.0
Parappatherapperisbest,207140,True,2014,2.0
Parappatherapperisbest,265930,True,2014,2.0
Parappatherapperisbest,8190,True,2014,2.0
Parappatherapperisbest,440,True,2013,2.0
76561198079828878,570,True,2014,2.0
76561198119416277,39140,True,2014,2.0
taconic,207610,True,2013,0.0
weeeeeeeeeeed,570,True,2015,2.0
76561198032536626,342200,True,2015,2.0
76561198062243753,304930,True,2014,2.0
Pheress,230410,True,2014,2.0
76561198068939723,252490,True,2015,0.0
76561198068939723,730,False,2015,0.0
h-glee,107100,True,2014,1.0
DarkPulse_ChCh,218620,True,2015,2.0
getMemMeED,204300,True,2014,1.0
getMemMeED,8930,True,2014,1.0
76561198085383067,239220,True,2014,2.0
Hatixon,218620,False,2015,0.0
76561198059572487,730,True,2015,1.0
76561198066051722,299860,True,2014,2.0
76561198066051722,310370,True,2015,2.0
76561198066051722,4000,True,2014,2.0
chaoswrecker889,209870,True,2015,2.0
76561198044831412,295110,True,2015,1.0
HaydOS_,440,True,2015,0.0
Haydosnub,22380,True,2014,2.0
76561198068811202,730,True,2015,1.0
HazardousRusty,730,False,2015,2.0
HaZeFaMe,271590,True,2015,1.0
HaZeFaMe,51100,True,2015,1.0
HaZeFaMe,440,True,2015,1.0
Hazgrid,206420,True,2014,2.0
Hazgrid,259080,True,2013,2.0
Hazgrid,219740,True,2013,2.0
Hazgrid,205100,True,2012,2.0
Hazgrid,620,True,2011,2.0
hazz2468,311870,True,2015,2.0
76561198079033308,242680,True,2015,2.0
ultimatefaggotwow,440,True,2014,2.0
ultimatefaggotwow,273350,True,2015,2.0
792149214942194912,218060,False,2014,1.0
ZECOWPOCALYPSEHAZSTARTEDZ,440,True,2014,0.0
76561198043451293,220,True,2012,2.0
carlosjames64,203160,True,2014,2.0
Headlessone,243470,False,2015,2.0
bertil399,41070,True,2014,1.0
bertil399,47890,True,2014,1.0
76561198011766768,209870,True,2013,1.0
76561198075565282,252530,True,2014,2.0
fuccboihectic,319510,True,2014,2.0
fuccboihectic,242760,True,2015,2.0
76561198072591408,223710,True,2015,1.0
76561198072591408,113200,True,2013,1.0
_Reign,440,True,2013,2.0
heisenbergZue,269270,True,2014,2.0
76561198059399607,289650,False,2015,2.0
76561198059399607,317400,True,2015,2.0
76561198050619485,550,True,2013,2.0
76561198080171929,113200,True,2014,2.0
thehellerphant,219830,True,2014,2.0
76561198077266421,40100,True,2014,2.0
76561198026641932,440,True,2014,2.0
76561198026641932,70,True,2014,2.0
Piratedave11,332250,True,2015,2.0
76561198039290125,72850,True,2014,1.0
76561198072460153,221100,True,2014,2.0
nxhng25,440,True,2014,2.0
76561198047779266,250600,True,2014,2.0
76561198106882938,440,True,2014,2.0
herio,339190,True,2015,2.0
76561198096849086,440,True,2014,0.0
76561198055179537,223390,True,2014,0.0
76561198069297632,550,True,2014,1.0
76561198045953692,218620,True,2014,2.0
S35,417860,True,2015,2.0
S35,212180,False,2014,2.0
S35,440,True,2012,2.0
sadbadvlad,220,True,2013,1.0
76561198041340133,260790,True,2014,1.0
76561198041340133,113200,False,2014,1.0
76561198050540147,4000,True,2013,2.0
AlexHowie,236850,True,2015,0.0
longinus,233470,True,2014,0.0
longinus,211400,True,2014,0.0
HinataLAD,218620,True,2014,2.0
hippontherun,311340,True,2015,2.0
76561198057784617,227680,False,2015,2.0
76561198057784617,242760,True,2014,2.0
76561198057784617,218230,True,2014,2.0
76561198077658105,346110,True,2015,2.0
AnEvilReindeer,230410,True,2014,0.0
AnEvilReindeer,440,True,2014,0.0
AnEvilReindeer,219640,False,2014,0.0
76561198064491730,273110,True,2014,2.0
76561198042465147,12100,True,2014,1.0
76561198042465147,72850,True,2015,1.0
76561198042465147,253710,False,2014,1.0
76561198151519460,730,True,2014,2.0
HItzzzy,240,True,2014,2.0
xwang,322170,True,2015,1.0
Hobgoblin101,206190,True,2014,2.0
Hobgoblin101,211820,True,2015,2.0
Hobgoblin101,224760,True,2015,2.0
Hobgoblin101,288370,True,2014,2.0
76561198066303619,440,True,2014,2.0
jononopeavi,304930,True,2014,2.0
infidllrone,257510,True,2015,1.0
76561198077889162,274190,True,2014,2.0
76561198014910012,252490,True,2013,2.0
76561198069159558,219640,True,2014,0.0
76561198080709252,224260,True,2015,1.0
76561198063801454,105600,True,2015,2.0
DrJWATSON,730,True,2014,1.0
horizon1101,227300,True,2014,2.0
HorrorSympathy,391540,True,2015,2.0
76561198087597289,440,True,2014,2.0
PinkMarshmellow,269270,True,2014,1.0
76561198061503100,24240,False,2014,2.0
76561198084739540,252490,True,2014,1.0
76561198084739540,295110,True,2015,1.0
76561198084739540,238430,True,2014,1.0
76561198088045830,730,True,2014,1.0
hubzee,233450,True,2014,2.0
TriggerHappyCat,252490,True,2013,2.0
FD_GOD_BR,332800,False,2015,0.0
FD_GOD_BR,4000,True,2015,0.0
nayrob,4000,True,2014,0.0
killerinkk,95400,True,2015,2.0
76561198053676746,252950,True,2015,2.0
76561198085788881,24010,True,2014,2.0
76561198085788881,4000,True,2013,2.0
76561198098802468,335240,True,2015,2.0
Spooky4me,35450,True,2013,2.0
Spooky4me,400,True,2012,2.0
76561198072096094,730,True,2015,2.0
76561198065322874,570,True,2014,2.0
76561198054259245,304930,True,2014,2.0
KIEZ5823,216250,True,2014,2.0
KIEZ5823,1250,True,2014,2.0
KIEZ5823,440,True,2014,2.0
KIEZ5823,221040,True,2014,2.0
76561198063574982,730,True,2014,1.0
hungryhungryhitler,254700,True,2014,0.0
hunterkiller247,242720,False,2014,2.0
hunterkiller247,315740,False,2015,2.0
76561198077638723,236430,True,2014,1.0
76561198077638723,221040,True,2013,1.0
Huntux915,107900,False,2015,1.0
Huntux915,236390,True,2014,1.0
Huntux915,226700,False,2014,1.0
urafookingretardm8,48700,True,2015,2.0
kuangbiao,730,True,2013,1.0
combatente02,10500,True,2013,1.0
mypros,570,True,2013,1.0
76561198104700278,44350,True,2014,1.0
ERROR_LT,730,True,2013,0.0
hyperion_7312,72850,True,2015,1.0
76561198084554557,730,True,2015,2.0
76561198084554557,550,True,2013,2.0
76561198051878549,109600,False,2014,2.0
MrSmash,570,True,2015,2.0
iSlendy,40800,True,2015,2.0
112asdasfasdasd,570,True,2015,2.0
76561198008725628,265630,True,2015,2.0
mulamine,105600,True,2015,2.0
iamgassy,4000,True,2015,2.0
76561198061357304,304930,True,2015,1.0
76561198061357304,218620,True,2015,1.0
76561198061357304,620,True,2015,1.0
76561198061357304,388520,False,2015,1.0
76561198058418029,6060,True,2015,1.0
76561198058418029,72850,True,2015,1.0
76561198058418029,206420,True,2014,1.0
Conkaface,248820,True,2014,1.0
76561198081354604,238960,True,2015,2.0
jettimon,282800,True,2014,2.0
jettimon,237310,True,2014,2.0
jettimon,323370,True,2015,2.0
jettimon,233720,True,2013,2.0
76561198018739984,224260,True,2014,2.0
76561198018739984,273350,False,2015,2.0
76561198018739984,232090,True,2015,2.0
76561198018739984,105600,True,2013,2.0
76561198081454953,4000,True,2014,2.0
76561198081454953,9480,True,2014,2.0
Kaizhi2000,570,True,2015,1.0
PostmanPot,218230,True,2014,2.0
Anhus,65800,True,2015,2.0
quoilo,550,True,2014,2.0
quoilo,304930,True,2014,2.0
76561198043936220,72850,True,2015,2.0
76561198066371178,346010,True,2015,1.0
76561198074242550,271590,True,2015,1.0
swinkymalinky,22370,True,2014,2.0
swinkymalinky,212680,True,2014,2.0
swinkymalinky,219150,True,2014,2.0
mindthitiyos,244850,True,2015,1.0
GoonzaalooX,214950,True,2014,1.0
GoonzaalooX,48700,True,2014,1.0
76561198013199787,215470,True,2014,2.0
76561198124366634,730,True,2014,2.0
76561198075568730,233720,True,2014,1.0
76561198067630059,230410,True,2015,2.0
76561198047597986,440,True,2014,2.0
iAndrewT,218620,True,2015,0.0
Z3LD4,417860,True,2015,2.0
IceBergs,317440,False,2015,2.0
murilopr,620,True,2015,1.0
76561198071175932,620,True,2012,2.0
76561198075850899,91600,True,2014,2.0
76561198075850899,224260,True,2014,2.0
76561198075850899,227300,True,2013,2.0
76561198008895770,348040,True,2015,2.0
ICe_maN_Tom,17480,True,2013,2.0
76561198057845832,306130,True,2015,2.0
triangless,730,False,2015,2.0
76561198039328471,730,True,2014,2.0
IgniteAU,239820,True,2015,1.0
IgorHM,304050,False,2015,1.0
IIPaperPlateII,322170,True,2015,0.0
05041129,440,False,2015,2.0
76561198095337381,730,True,2015,1.0
76561198018577288,218230,True,2015,2.0
76561198062988175,344760,True,2015,2.0
ilostmypokeballs,304930,True,2014,2.0
c6s,440,True,2013,2.0
76561198033429149,304030,False,2015,0.0
76561198033429149,359320,True,2015,0.0
76561198033429149,218230,True,2013,0.0
brizzlys,220,True,2015,2.0
ezratm14,211820,True,2014,2.0
76561198098295542,49520,True,2014,2.0
immunity,239030,True,2013,0.0
immunity,72850,True,2012,0.0
76561198070180161,1250,True,2014,2.0
76561198055088329,294860,True,2015,2.0
Incendius,243470,True,2014,2.0
76561198002127153,233720,True,2015,2.0
76561198002127153,22230,True,2015,2.0
76561198002127153,246900,True,2014,2.0
InferNAAAL,301520,True,2015,2.0
